timestamp,symbol,lastPrice,riseFallRate,fairPrice,indexPrice,volume24,amount24,maxBidPrice,minAskPrice,lower24Price,high24Price,bid1,ask1,holdVol,riseFallValue,fundingRate,zone,riseFallRates,riseFallRatesOfTimezone
1730116999102,BTC_USDT,68736.2,0.0144,68736.4,68763.5,607285636,4122668968.50826,75639.8,61887.1,67095,68818.8,68736.2,68736.3,85501402,976.2,0.0001,UTC+8,"[0.0144, 0.0019, 0.0418, 0.0098, 0.131, 1.0098]","[0.0243, 0.0109, 0.0144]"
1730117001103,BTC_USDT,68736.2,0.0144,68736.5,68763.5,607287394,4122681052.33225,75639.8,61887.1,67095,68818.8,68736.2,68736.3,85584336,976.2,0.0001,UTC+8,"[0.0144, 0.0019, 0.0418, 0.0098, 0.131, 1.0098]","[0.0243, 0.0109, 0.0144]"
1730117004092,BTC_USDT,68736.3,0.0144,68736.4,68763.4,607290484,4122702291.81875,75639.7,61887.0,67095,68818.8,68736.2,68736.3,85513898,976.3,0.0001,UTC+8,"[0.0144, 0.0019, 0.0418, 0.0098, 0.131, 1.0098]","[0.0243, 0.0109, 0.0144]"
1730117006086,BTC_USDT,68736.3,0.0144,68736.4,68763.4,607291029,4122706039.66044,75639.7,61887.0,67095,68818.8,68736.2,68736.3,85513898,976.3,0.0001,UTC+8,"[0.0144, 0.0019, 0.0418, 0.0098, 0.131, 1.0098]","[0.0243, 0.0109, 0.0144]"
1730117008088,BTC_USDT,68736.2,0.0144,68736.4,68763.4,607291277,4122707740.88143,75639.7,61887.0,67095,68818.8,68736.2,68736.3,85971468,976.2,0.0001,UTC+8,"[0.0144, 0.0019, 0.0418, 0.0098, 0.131, 1.0098]","[0.0243, 0.0109, 0.0144]"
1730117010106,BTC_USDT,68736.3,0.0144,68736.5,68763.4,607291998,4122712700.20379,75639.7,61887.0,67095,68818.8,68736.2,68736.3,85514938,976.3,0.0001,UTC+8,"[0.0144, 0.0019, 0.0418, 0.0098, 0.131, 1.0098]","[0.0243, 0.0109, 0.0144]"
1730117012085,BTC_USDT,68725.5,0.0142,68736.3,68759.9,607292097,4122713375.46353,75635.8,61883.9,67095,68818.8,68725.5,68725.6,85587464,965.5,0.0001,UTC+8,"[0.0142, 0.0017, 0.0417, 0.0096, 0.1309, 1.0095]","[0.0242, 0.0107, 0.0142]"
1730117015093,BTC_USDT,68725.5,0.0142,68733.0,68759.9,607293914,4122725864.60594,75635.8,61883.9,67095,68818.8,68725.5,68725.6,85590212,965.5,0.0001,UTC+8,"[0.0142, 0.0017, 0.0417, 0.0096, 0.1309, 1.0095]","[0.0242, 0.0107, 0.0142]"
1730117017097,BTC_USDT,68725.3,0.0142,68727.4,68754.3,607309148,4122830561.03244,75629.7,61878.8,67095,68818.8,68716.9,68717.0,85558452,965.3,0.0001,UTC+8,"[0.0142, 0.0017, 0.0417, 0.0096, 0.1309, 1.0095]","[0.0242, 0.0107, 0.0142]"
1730117019084,BTC_USDT,68705.4,0.0139,68722.4,68738.5,607317507,4122887997.70378,75612.3,61864.6,67095,68818.8,68705.4,68705.5,85560170,945.4,0.0001,UTC+8,"[0.0139, 0.0014, 0.0414, 0.0093, 0.1305, 1.0089]","[0.0239, 0.0104, 0.0139]"
1730117021082,BTC_USDT,68705.1,0.0139,68711.6,68738.4,607317774,4122889826.97864,75612.2,61864.5,67095,68818.8,68705.1,68705.2,85561180,945.1,0.0001,UTC+8,"[0.0139, 0.0014, 0.0413, 0.0093, 0.1305, 1.0089]","[0.0239, 0.0104, 0.0139]"
1730117024090,BTC_USDT,68705.1,0.0139,68711.7,68738.6,607323956,4122932302.18913,75612.4,61864.7,67095,68818.8,68705.1,68705.2,86031090,945.1,0.0001,UTC+8,"[0.0139, 0.0014, 0.0413, 0.0093, 0.1305, 1.0089]","[0.0239, 0.0104, 0.0139]"
1730117026099,BTC_USDT,68705.1,0.0139,68711.6,68738.5,607324160,4122933703.77417,75612.3,61864.6,67095,68818.8,68705.1,68705.2,86031616,945.1,0.0001,UTC+8,"[0.0139, 0.0014, 0.0413, 0.0093, 0.1305, 1.0089]","[0.0239, 0.0104, 0.0139]"
1730117028090,BTC_USDT,68698.5,0.0138,68705.1,68729.0,607373248,4123270954.74187,75601.9,61856.1,67095,68818.8,68695.2,68695.3,86040416,938.5,0.0001,UTC+8,"[0.0138, 0.0013, 0.0412, 0.0092, 0.1304, 1.0087]","[0.0238, 0.0103, 0.0138]"
1730117030096,BTC_USDT,68694.0,0.0137,68700.2,68727.3,608416091,4130434668.0815,75600.0,61854.5,67095,68818.8,68694.8,68694.9,88816566,934.0,0.0001,UTC+8,"[0.0137, 0.0012, 0.0412, 0.0092, 0.1303, 1.0086]","[0.0237, 0.0103, 0.0137]"
1730117032095,BTC_USDT,68705.0,0.0139,68705.0,68735.8,608420646,4130465963.4127,75609.3,61862.2,67095,68818.8,68705.0,68705.1,88363240,945.0,0.0001,UTC+8,"[0.0139, 0.0014, 0.0413, 0.0093, 0.1305, 1.0089]","[0.0239, 0.0104, 0.0139]"
1730117035093,BTC_USDT,68705.1,0.0139,68709.0,68736.2,608425002,4130495891.33117,75609.8,61862.5,67095,68818.8,68705.1,68705.2,85947136,945.1,0.0001,UTC+8,"[0.0139, 0.0014, 0.0413, 0.0093, 0.1305, 1.0089]","[0.0239, 0.0104, 0.0139]"
1730117037097,BTC_USDT,68705.2,0.0139,68709.0,68736.2,608425050,4130496215.96319,75609.8,61862.5,67095,68818.8,68705.1,68705.2,85947212,945.2,0.0001,UTC+8,"[0.0139, 0.0014, 0.0413, 0.0093, 0.1305, 1.0089]","[0.0239, 0.0104, 0.0139]"
1730117039097,BTC_USDT,68705.1,0.0139,68709.0,68736.3,608425155,4130496937.36706,75609.9,61862.6,67095,68818.8,68705.1,68705.2,85490232,945.1,0.0001,UTC+8,"[0.0139, 0.0014, 0.0413, 0.0093, 0.1305, 1.0089]","[0.0239, 0.0104, 0.0139]"
1730117041094,BTC_USDT,68705.1,0.0139,68709.0,68736.3,608478721,4130864967.06255,75609.9,61862.6,67095,68818.8,68705.1,68705.2,86090042,945.1,0.0001,UTC+8,"[0.0139, 0.0014, 0.0413, 0.0093, 0.1305, 1.0089]","[0.0239, 0.0104, 0.0139]"
1730117043085,BTC_USDT,68708.1,0.0139,68709.1,68736.4,608479713,4130871784.61327,75610.0,61862.7,67095,68818.8,68708.1,68708.2,85635398,948.1,0.0001,UTC+8,"[0.0139, 0.0015, 0.0414, 0.0094, 0.1306, 1.009]","[0.0239, 0.0105, 0.0139]"
1730117046098,BTC_USDT,68708.3,0.0139,68711.2,68738.5,608485117,4130908912.80632,75612.3,61864.6,67095,68818.8,68708.2,68708.3,85649798,948.3,0.0001,UTC+8,"[0.0139, 0.0015, 0.0414, 0.0094, 0.1306, 1.009]","[0.0239, 0.0105, 0.0139]"
1730117048093,BTC_USDT,68708.2,0.0139,68711.3,68738.6,608490786,4130947860.05037,75612.4,61864.7,67095,68818.8,68708.2,68708.3,86107528,948.2,0.0001,UTC+8,"[0.0139, 0.0015, 0.0414, 0.0094, 0.1306, 1.009]","[0.0239, 0.0105, 0.0139]"
1730117050101,BTC_USDT,68708.2,0.0139,68711.4,68738.7,608493148,4130964092.36271,75612.5,61864.8,67095,68818.8,68708.2,68708.3,85729072,948.2,0.0001,UTC+8,"[0.0139, 0.0015, 0.0414, 0.0094, 0.1306, 1.009]","[0.0239, 0.0105, 0.0139]"
1730117052099,BTC_USDT,68708.2,0.0139,68711.3,68738.6,608495431,4130979778.44491,75612.4,61864.7,67095,68818.8,68708.2,68708.3,85500960,948.2,0.0001,UTC+8,"[0.0139, 0.0015, 0.0414, 0.0094, 0.1306, 1.009]","[0.0239, 0.0105, 0.0139]"
1730117055100,BTC_USDT,68708.3,0.0139,68711.2,68738.6,608499061,4131004719.52311,75612.4,61864.7,67095,68818.8,68708.2,68708.3,85529842,948.3,0.0001,UTC+8,"[0.0139, 0.0015, 0.0414, 0.0094, 0.1306, 1.009]","[0.0239, 0.0105, 0.0139]"
1730117057100,BTC_USDT,68711.8,0.014,68714.7,68742.1,608509909,4131079254.26528,75616.3,61867.8,67095,68818.8,68711.8,68711.9,85530484,951.8,0.0001,UTC+8,"[0.014, 0.0015, 0.0414, 0.0094, 0.1306, 1.0091]","[0.024, 0.0105, 0.014]"
1730117059098,BTC_USDT,68715.8,0.0141,68715.5,68742.9,608510733,4131084917.9976,75617.1,61868.6,67095,68818.8,68715.7,68715.8,85988620,955.8,0.0001,UTC+8,"[0.0141, 0.0016, 0.0415, 0.0095, 0.1307, 1.0092]","[0.024, 0.0106, 0.0141]"
1730117061103,BTC_USDT,68715.7,0.0141,68715.8,68742.9,608510751,4131085041.6859,75617.1,61868.6,67095,68818.8,68715.7,68715.8,85531654,955.7,0.0001,UTC+8,"[0.0141, 0.0016, 0.0415, 0.0095, 0.1307, 1.0092]","[0.024, 0.0106, 0.0141]"
1730117064096,BTC_USDT,68715.8,0.0141,68715.7,68742.9,608517306,4131130079.70153,75617.1,61868.6,67095,68818.8,68715.7,68715.8,85541080,955.8,0.0001,UTC+8,"[0.0141, 0.0016, 0.0415, 0.0095, 0.1307, 1.0092]","[0.024, 0.0106, 0.0141]"
1730117066086,BTC_USDT,68715.7,0.0141,68715.8,68742.9,608518881,4131140902.4357,75617.1,61868.6,67095,68818.8,68715.7,68715.8,85616314,955.7,0.0001,UTC+8,"[0.0141, 0.0016, 0.0415, 0.0095, 0.1307, 1.0092]","[0.024, 0.0106, 0.0141]"
1730117068091,BTC_USDT,68715.7,0.0141,68715.7,68742.8,608520098,4131149266.85455,75617.0,61868.5,67095,68818.8,68713.7,68713.8,86004058,955.7,0.0001,UTC+8,"[0.0141, 0.0016, 0.0415, 0.0095, 0.1307, 1.0092]","[0.024, 0.0106, 0.0141]"
1730117070101,BTC_USDT,68710.0,0.014,68715.2,68742.6,608520118,4131149405.99504,75616.8,61868.3,67095,68818.8,68710.0,68710.1,86004074,950.0,0.0001,UTC+8,"[0.014, 0.0015, 0.0414, 0.0094, 0.1306, 1.009]","[0.0239, 0.0105, 0.014]"
1730117072084,BTC_USDT,68709.9,0.014,68715.1,68742.6,608522595,4131166422.01806,75616.8,61868.3,67095,68818.8,68709.9,68710.0,86010452,949.9,0.0001,UTC+8,"[0.014, 0.0015, 0.0414, 0.0094, 0.1306, 1.009]","[0.0239, 0.0105, 0.014]"
1730117075092,BTC_USDT,68714.9,0.014,68716.8,68744.4,608641305,4131982138.10835,75618.8,61869.9,67095,68818.8,68714.8,68715.0,85573434,954.9,0.0001,UTC+8,"[0.014, 0.0016, 0.0415, 0.0095, 0.1307, 1.0092]","[0.024, 0.0106, 0.014]"
1730117077094,BTC_USDT,68715.0,0.014,68716.7,68744.4,608663696,4132135993.99092,75618.8,61869.9,67095,68818.8,68714.9,68715.0,86033676,955.0,0.0001,UTC+8,"[0.014, 0.0016, 0.0415, 0.0095, 0.1307, 1.0092]","[0.024, 0.0106, 0.014]"
1730117079097,BTC_USDT,68714.9,0.014,68716.7,68744.4,608665710,4132149836.61384,75618.8,61869.9,67095,68818.8,68714.9,68715.0,86039022,954.9,0.0001,UTC+8,"[0.014, 0.0016, 0.0415, 0.0095, 0.1307, 1.0092]","[0.024, 0.0106, 0.014]"
1730117081091,BTC_USDT,68715.0,0.014,68716.7,68744.4,608667610,4132162890.72853,75618.8,61869.9,67095,68818.8,68714.9,68715.0,86039432,955.0,0.0001,UTC+8,"[0.014, 0.0016, 0.0415, 0.0095, 0.1307, 1.0092]","[0.024, 0.0106, 0.014]"
1730117083101,BTC_USDT,68715.0,0.014,68716.6,68744.3,608667696,4132163483.39465,75618.7,61869.8,67095,68818.8,68714.9,68715.0,85654876,955.0,0.0001,UTC+8,"[0.014, 0.0016, 0.0415, 0.0095, 0.1307, 1.0092]","[0.024, 0.0106, 0.014]"
