timestamp,symbol,lastPrice,riseFallRate,fairPrice,indexPrice,volume24,amount24,maxBidPrice,minAskPrice,lower24Price,high24Price,bid1,ask1,holdVol,riseFallValue,fundingRate,zone,riseFallRates,riseFallRatesOfTimezone
1760020530483,BTC_USDT,121367.7,-0.0063,121368.1,121433.8,381257441,4676051209.3919,133577.1,109290.4,121081.5,124149,121367.7,121367.8,101896214,-772.4,4.6e-05,UTC+8,"[-0.0063, 0.034, 0.0781, 0.0899, 0.4713, 0.9493]","[-0.0095, -0.0151, -0.0063]"
1760020532484,BTC_USDT,121346.9,-0.0064,121346.9,121410.1,381261401,4676099264.46324,133551.1,109269.0,121081.5,124149,121346.9,121347.0,101898843,-793.2,4.6e-05,UTC+8,"[-0.0064, 0.0339, 0.0779, 0.0897, 0.4711, 0.949]","[-0.0097, -0.0153, -0.0064]"
1760020534499,BTC_USDT,121349.9,-0.0064,121347,121406.3,381261620,4676101921.96327,133546.9,109265.6,121081.5,124149,121349.9,121350.0,101898972,-790.2,4.6e-05,UTC+8,"[-0.0064, 0.0339, 0.0779, 0.0898, 0.4711, 0.949]","[-0.0097, -0.0153, -0.0064]"
1760020536482,BTC_USDT,121360.7,-0.0063,121360.8,121421.8,381262367,4676110987.26491,133563.9,109279.6,121081.5,124149,121360.7,121360.8,101899364,-779.4,4.6e-05,UTC+8,"[-0.0063, 0.034, 0.078, 0.0899, 0.4712, 0.9492]","[-0.0096, -0.0152, -0.0063]"
1760020540480,BTC_USDT,121370.7,-0.0062,121359.6,121425.2,381289994,4676446287.42835,133567.7,109282.6,121081.5,124149,121370.7,121370.8,101919570,-769.4,4.6e-05,UTC+8,"[-0.0062, 0.0341, 0.0781, 0.09, 0.4713, 0.9494]","[-0.0095, -0.0151, -0.0062]"
1760020542484,BTC_USDT,121363.1,-0.0063,121366.1,121425.4,381301248,4676582876.81372,133567.9,109282.8,121081.5,124149,121363.1,121363.2,101921219,-777.0,4.6e-05,UTC+8,"[-0.0063, 0.034, 0.078, 0.0899, 0.4713, 0.9493]","[-0.0096, -0.0152, -0.0063]"
1760020544493,BTC_USDT,121359.1,-0.0063,121359.4,121424.7,381320120,4676811911.64643,133567.1,109282.2,121081.5,124149,121359.1,121359.2,101941077,-781.0,4.6e-05,UTC+8,"[-0.0063, 0.034, 0.078, 0.0899, 0.4712, 0.9492]","[-0.0096, -0.0152, -0.0063]"
1760020546470,BTC_USDT,121359.2,-0.0063,121359.6,121425.0,381322916,4676845843.66502,133567.5,109282.5,121081.5,124149,121359.1,121359.2,101946461,-780.9,4.6e-05,UTC+8,"[-0.0063, 0.034, 0.078, 0.0899, 0.4712, 0.9492]","[-0.0096, -0.0152, -0.0063]"
1760020550557,BTC_USDT,121359.2,-0.0063,121359.7,121425.0,381331361,4676948331.47069,133567.5,109282.5,121081.5,124149,121359.1,121359.2,101900297,-780.9,4.6e-05,UTC+8,"[-0.0063, 0.034, 0.078, 0.0899, 0.4712, 0.9492]","[-0.0096, -0.0152, -0.0063]"
1760020552504,BTC_USDT,121359.2,-0.0063,121359.7,121425.0,381332170,4676958149.42847,133567.5,109282.5,121081.5,124149,121359.1,121359.2,101901464,-780.9,4.6e-05,UTC+8,"[-0.0063, 0.034, 0.078, 0.0899, 0.4712, 0.9492]","[-0.0096, -0.0152, -0.0063]"
1760020554477,BTC_USDT,121370.7,-0.0062,121359.8,121425.1,381333279,4676971608.24617,133567.6,109282.5,121081.5,124149,121370.6,121370.7,101901657,-769.4,4.6e-05,UTC+8,"[-0.0062, 0.0341, 0.0781, 0.09, 0.4713, 0.9494]","[-0.0095, -0.0151, -0.0062]"
1760020556488,BTC_USDT,121364.3,-0.0063,121370.7,121427.3,381336870,4677015192.44311,133570.0,109284.5,121081.5,124149,121364.3,121364.4,101903512,-775.8,4.6e-05,UTC+8,"[-0.0063, 0.034, 0.078, 0.0899, 0.4713, 0.9493]","[-0.0095, -0.0151, -0.0063]"
1760020558523,BTC_USDT,121388.4,-0.0061,121376.8,121442.0,381338295,4677032489.05015,133586.2,109297.8,121081.5,124149,121383.8,121383.9,101906198,-751.7,4.6e-05,UTC+8,"[-0.0061, 0.0342, 0.0783, 0.0901, 0.4716, 0.9497]","[-0.0094, -0.015, -0.0061]"
1760020562475,BTC_USDT,121359.1,-0.0063,121360.4,121425.7,381349391,4677167168.56659,133568.2,109283.1,121081.5,124149,121359.1,121359.2,101918132,-781.0,4.6e-05,UTC+8,"[-0.0063, 0.034, 0.078, 0.0899, 0.4712, 0.9492]","[-0.0096, -0.0152, -0.0063]"
1760020564580,BTC_USDT,121355.8,-0.0064,121360.3,121425.6,381355833,4677245347.12949,133568.1,109283.0,121081.5,124149,121355.8,121355.9,101924896,-784.3,4.6e-05,UTC+8,"[-0.0064, 0.0339, 0.078, 0.0898, 0.4712, 0.9491]","[-0.0096, -0.0152, -0.0064]"
1760020566484,BTC_USDT,121347.6,-0.0064,121347.6,121412.9,381357366,4677263950.1718,133554.1,109271.6,121081.5,124149,121347.5,121347.6,101927193,-792.5,4.6e-05,UTC+8,"[-0.0064, 0.0339, 0.0779, 0.0897, 0.4711, 0.949]","[-0.0097, -0.0153, -0.0064]"
1760020568475,BTC_USDT,121342.3,-0.0065,121343.4,121406.1,381360709,4677304515.55367,133546.7,109265.4,121081.5,124149,121342.3,121342.4,101929762,-797.8,4.6e-05,UTC+8,"[-0.0065, 0.0338, 0.0778, 0.0897, 0.471, 0.9489]","[-0.0097, -0.0153, -0.0065]"
1760020572481,BTC_USDT,121333.0,-0.0066,121336.6,121401.8,381429460,4678138745.8111,133541.9,109261.6,121081.5,124149,121333,121333.1,101896953,-807.1,4.6e-05,UTC+8,"[-0.0066, 0.0338, 0.0778, 0.0896, 0.4709, 0.9488]","[-0.0098, -0.0154, -0.0066]"
1760020574526,BTC_USDT,121334.2,-0.0065,121335.9,121401.1,381463451,4678551170.38365,133541.2,109260.9,121081.5,124149,121334.2,121334.3,101915442,-805.9,4.6e-05,UTC+8,"[-0.0065, 0.0338, 0.0778, 0.0896, 0.4709, 0.9488]","[-0.0098, -0.0154, -0.0065]"
1760020576511,BTC_USDT,121289.4,-0.0069,121299.2,121364.3,381556221,4679676480.93159,133500.7,109227.8,121081.5,124149,121288.1,121288.2,101997050,-850.7,4.6e-05,UTC+8,"[-0.0069, 0.0334, 0.0774, 0.0892, 0.4704, 0.9481]","[-0.0102, -0.0158, -0.0069]"
1760020578488,BTC_USDT,121269.1,-0.0071,121280.1,121340.2,381643692,4680737312.57778,133474.2,109206.1,121081.5,124149,121269.1,121269.2,102045148,-871.0,4.6e-05,UTC+8,"[-0.0071, 0.0332, 0.0772, 0.089, 0.4701, 0.9477]","[-0.0103, -0.0159, -0.0071]"
1760020582480,BTC_USDT,121273.6,-0.007,121274.8,121339.8,381738716,4681889674.31664,133473.7,109205.8,121081.5,124149,121273.5,121273.6,102053941,-866.5,4.6e-05,UTC+8,"[-0.007, 0.0332, 0.0772, 0.0891, 0.4702, 0.9478]","[-0.0103, -0.0159, -0.007]"
1760020584489,BTC_USDT,121240.3,-0.0073,121240.3,121303.7,381800879,4682643415.83856,133434.0,109173.3,121081.5,124149,121240.1,121240.2,102145056,-899.8,4.6e-05,UTC+8,"[-0.0073, 0.033, 0.0769, 0.0888, 0.4698, 0.9473]","[-0.0106, -0.0162, -0.0073]"
1760020586482,BTC_USDT,121229.7,-0.0074,121236.3,121301.3,381878718,4683587063.19406,133431.4,109171.1,121081.5,124149,121229.7,121229.8,102168387,-910.4,4.6e-05,UTC+8,"[-0.0074, 0.0329, 0.0768, 0.0887, 0.4696, 0.9471]","[-0.0106, -0.0162, -0.0074]"
1760020588469,BTC_USDT,121226.9,-0.0074,121233.5,121298.5,381888714,4683708240.96246,133428.3,109168.6,121081.5,124149,121226.8,121226.9,102177902,-913.2,4.6e-05,UTC+8,"[-0.0074, 0.0328, 0.0768, 0.0887, 0.4696, 0.9471]","[-0.0107, -0.0163, -0.0074]"
1760020592498,BTC_USDT,121253.9,-0.0072,121251.8,121316.8,381945423,4684395755.06925,133448.4,109185.1,121081.5,124149,121254.5,121254.6,102202665,-886.2,4.6e-05,UTC+8,"[-0.0072, 0.0331, 0.0771, 0.0889, 0.4699, 0.9475]","[-0.0104, -0.016, -0.0072]"
1760020594530,BTC_USDT,121254.6,-0.0072,121254.5,121317.6,381980813,4684824874.62076,133449.3,109185.8,121081.5,124149,121254.5,121254.6,101873541,-885.5,4.6e-05,UTC+8,"[-0.0072, 0.0331, 0.0771, 0.0889, 0.4699, 0.9475]","[-0.0104, -0.016, -0.0072]"
1760020596502,BTC_USDT,121259.3,-0.0072,121266.2,121331.2,382022868,4685334821.18593,133464.3,109198.0,121081.5,124149,121259.2,121259.3,101896565,-880.8,4.6e-05,UTC+8,"[-0.0072, 0.0331, 0.0771, 0.089, 0.47, 0.9476]","[-0.0104, -0.016, -0.0072]"
1760020598492,BTC_USDT,121250.8,-0.0072,121252.6,121316.1,382036005,4685494111.95251,133447.7,109184.4,121081.5,124149,121237.8,121242.7,101908352,-889.3,4.6e-05,UTC+8,"[-0.0072, 0.0331, 0.077, 0.0889, 0.4699, 0.9474]","[-0.0105, -0.0161, -0.0072]"
1760020600487,BTC_USDT,121237.9,-0.0073,121237.9,121302.5,382057571,4685755573.49586,133432.7,109172.2,121081.5,124149,121237.8,121237.9,101915797,-902.2,4.6e-05,UTC+8,"[-0.0073, 0.0329, 0.0769, 0.0888, 0.4697, 0.9472]","[-0.0106, -0.0162, -0.0073]"
1760020604479,BTC_USDT,121237.9,-0.0073,121237.8,121302.3,382346189,4689254719.82249,133432.5,109172.0,121081.5,124149,121237.8,121237.9,102294450,-902.2,4.6e-05,UTC+8,"[-0.0073, 0.0329, 0.0769, 0.0888, 0.4697, 0.9472]","[-0.0106, -0.0162, -0.0073]"
