timestamp,symbol,lastPrice,riseFallRate,fairPrice,indexPrice,volume24,amount24,maxBidPrice,minAskPrice,lower24Price,high24Price,bid1,ask1,holdVol,riseFallValue,fundingRate,zone,riseFallRates,riseFallRatesOfTimezone
1736074559124,BTC_USDT,97693.6,0.0007,97693.5,97727.4,381373450,3740596055.79956,107500.1,87954.6,97483.9,98760.2,97693.5,97693.6,193678784,70.1,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5583, 0.7527, 1.246]","[0.0005, -0.0048, 0.0007]"
1736074561131,BTC_USDT,97699.7,0.0007,97698.6,97727.5,381374408,3740605415.35272,107500.2,87954.7,97483.9,98760.2,97699.6,97699.7,193678784,76.2,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074563123,BTC_USDT,97699.6,0.0007,97698.6,97727.5,381375405,3740615156.00522,107500.2,87954.7,97483.9,98760.2,97699.6,97699.7,193678784,76.1,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074566122,BTC_USDT,97699.7,0.0007,97699.6,97727.5,381377261,3740633289.05825,107500.2,87954.7,97483.9,98760.2,97699.6,97699.7,193678784,76.2,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074568122,BTC_USDT,97699.6,0.0007,97699.6,97727.6,381377575,3740636356.82859,107500.3,87954.8,97483.9,98760.2,97699.6,97699.7,193679944,76.1,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074570122,BTC_USDT,97699.7,0.0007,97699.6,97727.6,381378603,3740646400.35413,107500.3,87954.8,97483.9,98760.2,97699.6,97699.7,193682140,76.2,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074573120,BTC_USDT,97699.7,0.0007,97699.6,97727.6,381378672,3740647074.4818,107500.3,87954.8,97483.9,98760.2,97699.6,97699.7,193682140,76.2,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074575119,BTC_USDT,97699.6,0.0007,97699.6,97727.6,381379418,3740654362.87548,107500.3,87954.8,97483.9,98760.2,97699.6,97699.7,193682544,76.1,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074577118,BTC_USDT,97699.6,0.0007,97699.6,97727.6,381379447,3740654646.2044,107500.3,87954.8,97483.9,98760.2,97699.6,97699.7,193682544,76.1,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074579122,BTC_USDT,97699.7,0.0007,97699.7,97727.6,381379582,3740655965.14964,107500.3,87954.8,97483.9,98760.2,97699.6,97699.7,193682708,76.2,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074582120,BTC_USDT,97699.6,0.0007,97699.7,97727.6,381427835,3741127395.19075,107500.3,87954.8,97483.9,98760.2,97699.6,97699.7,193817736,76.1,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074584116,BTC_USDT,97699.6,0.0007,97699.6,97727.6,381428410,3741133012.92117,107500.3,87954.8,97483.9,98760.2,97699.6,97699.7,193819072,76.1,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074586120,BTC_USDT,97699.6,0.0007,97699.6,97727.6,381429268,3741141395.54893,107500.3,87954.8,97483.9,98760.2,97699.6,97699.7,193821396,76.1,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074589124,BTC_USDT,97699.7,0.0007,97699.7,97727.6,381441824,3741264067.29064,107500.3,87954.8,97483.9,98760.2,97699.6,97699.7,193821564,76.2,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074591120,BTC_USDT,97699.7,0.0007,97699.6,97727.7,381442043,3741266206.9129,107500.4,87954.9,97483.9,98760.2,97699.6,97699.7,193821920,76.2,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074593122,BTC_USDT,97699.6,0.0007,97699.6,97727.7,381442077,3741266539.0917,107500.4,87954.9,97483.9,98760.2,97699.6,97699.7,193821920,76.1,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074596122,BTC_USDT,97699.7,0.0007,97699.6,97727.7,381446526,3741310005.6579,107500.4,87954.9,97483.9,98760.2,97699.6,97699.7,193831172,76.2,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074598118,BTC_USDT,97699.7,0.0007,97699.6,97727.7,381447420,3741318740.00961,107500.4,87954.9,97483.9,98760.2,97699.6,97699.7,193828224,76.2,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074600120,BTC_USDT,97699.7,0.0007,97699.6,97727.7,381448166,3741326028.4012,107500.4,87954.9,97483.9,98760.2,97699.6,97699.7,193829560,76.2,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
1736074603119,BTC_USDT,97699.6,0.0007,97699.7,97727.7,381448752,3741331753.60076,107500.4,87954.9,97483.9,98760.2,97699.6,97699.7,193829420,76.1,0.0001,UTC+8,"[0.0007, 0.0348, -0.036, 0.5584, 0.7528, 1.2462]","[0.0005, -0.0048, 0.0007]"
