timestamp,symbol,lastPrice,riseFallRate,fairPrice,indexPrice,volume24,amount24,maxBidPrice,minAskPrice,lower24Price,high24Price,bid1,ask1,holdVol,riseFallValue,fundingRate,zone,riseFallRates,riseFallRatesOfTimezone
1744037582297,BTC_USDT,79030.9,-0.042,79035,79055.6,1869844021,14616798047.99904,86961.1,71150,74461.5,82780.1,79045,79046.6,89431571,-3466.6,5e-05,UTC+8,"[-0.042, -0.0443, -0.1063, -0.2259, 0.2693, 0.1606]","[-0.0392, 0.0081, -0.042]"
1744037584300,BTC_USDT,79063.5,-0.0416,79047.5,79080.7,1869861180,14616933672.47771,86988.7,71172.6,74461.5,82780.1,79068.1,79068.2,89436104,-3434.0,5e-05,UTC+8,"[-0.0416, -0.0439, -0.1059, -0.2256, 0.2698, 0.161]","[-0.0388, 0.0085, -0.0416]"
1744037586301,BTC_USDT,79109.7,-0.041,79105,79138.4,1869885225,14617123795.02418,87052.2,71224.5,74461.5,82780.1,79109.6,79109.7,89474688,-3387.8,5e-05,UTC+8,"[-0.041, -0.0434, -0.1054, -0.2252, 0.2706, 0.1617]","[-0.0382, 0.0091, -0.041]"
1744037588333,BTC_USDT,79064.4,-0.0416,79088.4,79114.2,1869957331,14617694231.14516,87025.6,71202.7,74461.5,82780.1,79066.2,79066.3,89592053,-3433.1,5e-05,UTC+8,"[-0.0416, -0.0439, -0.1059, -0.2256, 0.2699, 0.1611]","[-0.0388, 0.0086, -0.0416]"
1744037590281,BTC_USDT,79017.4,-0.0421,79051.2,79058.2,1869983169,14617898434.9029,86964.0,71152.3,74461.5,82780.1,79017.3,79017.4,89416899,-3480.1,5e-05,UTC+8,"[-0.0421, -0.0445, -0.1064, -0.2261, 0.2691, 0.1604]","[-0.0393, 0.008, -0.0421]"
1744037594300,BTC_USDT,79135.1,-0.0407,79113,79142.2,1870047686,14618408552.83516,87056.4,71227.9,74461.5,82780.1,79135,79137.0,89477460,-3362.4,5e-05,UTC+8,"[-0.0407, -0.0431, -0.1051, -0.2249, 0.271, 0.1621]","[-0.0379, 0.0095, -0.0407]"
1744037596297,BTC_USDT,79167.6,-0.0403,79152.1,79186.9,1870067432,14618564845.15645,87105.5,71268.2,74461.5,82780.1,79150.2,79150.3,89512631,-3329.9,5e-05,UTC+8,"[-0.0403, -0.0427, -0.1047, -0.2246, 0.2715, 0.1626]","[-0.0375, 0.0099, -0.0403]"
1744037598301,BTC_USDT,79114.9,-0.041,79124.4,79157.4,1870144019,14619170899.45908,87073.1,71241.6,74461.5,82780.1,79113,79113.1,89588279,-3382.6,5e-05,UTC+8,"[-0.041, -0.0433, -0.1053, -0.2251, 0.2707, 0.1618]","[-0.0381, 0.0092, -0.041]"
1744037600295,BTC_USDT,79101.7,-0.0411,79107.6,79136.3,1870162130,14619314158.36623,87049.9,71222.6,74461.5,82780.1,79081,79087.9,89620059,-3395.8,5e-05,UTC+8,"[-0.0411, -0.0435, -0.1055, -0.2252, 0.2705, 0.1616]","[-0.0383, 0.009, -0.0411]"
1744037602352,BTC_USDT,79198.3,-0.0399,79196.2,79210.2,1870197081,14619590783.66402,87131.2,71289.1,74461.5,82780.1,79198.4,79198.5,89643232,-3299.2,5e-05,UTC+8,"[-0.0399, -0.0423, -0.1044, -0.2243, 0.272, 0.163]","[-0.0371, 0.0103, -0.0399]"
1744037606294,BTC_USDT,79234.1,-0.0395,79264.7,79287.8,1870634808,14623058951.63836,87216.5,71359,74461.5,82780.1,79230.4,79230.5,89736309,-3263.4,5e-05,UTC+8,"[-0.0395, -0.0419, -0.104, -0.2239, 0.2726, 0.1636]","[-0.0367, 0.0107, -0.0395]"
1744037608313,BTC_USDT,79255.9,-0.0392,79250.7,79283.8,1870687476,14623476281.15591,87212.1,71355.4,74461.5,82780.1,79255.9,79256.0,89740638,-3241.6,5e-05,UTC+8,"[-0.0392, -0.0416, -0.1037, -0.2237, 0.2729, 0.1639]","[-0.0364, 0.011, -0.0392]"
1744037610282,BTC_USDT,79278.7,-0.039,79279.8,79312.8,1870931327,14625409190.65241,87244.0,71381.5,74461.5,82780.1,79293.9,79296.3,89765144,-3218.8,5e-05,UTC+8,"[-0.039, -0.0413, -0.1035, -0.2235, 0.2733, 0.1642]","[-0.0361, 0.0113, -0.039]"
1744037612314,BTC_USDT,79303.6,-0.0387,79307.3,79340.2,1871152284,14627161566.70877,87274.2,71406.1,74461.5,82780.1,79299.3,79299.4,90224537,-3193.9,5e-05,UTC+8,"[-0.0387, -0.041, -0.1032, -0.2233, 0.2737, 0.1646]","[-0.0358, 0.0116, -0.0387]"
1744037614299,BTC_USDT,79278.7,-0.039,79266.1,79301.4,1871312774,14628434101.83873,87231.5,71371.2,74461.5,82780.1,79280,79280.1,89303359,-3218.8,5e-05,UTC+8,"[-0.039, -0.0413, -0.1035, -0.2235, 0.2733, 0.1642]","[-0.0361, 0.0113, -0.039]"
1744037618300,BTC_USDT,79268.9,-0.0391,79268.9,79294.5,1871679791,14631343859.94758,87223.9,71365,74461.5,82780.1,79222.6,79222.7,89515132,-3228.6,5e-05,UTC+8,"[-0.0391, -0.0414, -0.1036, -0.2236, 0.2731, 0.1641]","[-0.0363, 0.0112, -0.0391]"
1744037620303,BTC_USDT,79218.8,-0.0397,79230.4,79261.6,1871839044,14632605507.14471,87187.7,71335.4,74461.5,82780.1,79218.7,79218.8,89586229,-3278.7,5e-05,UTC+8,"[-0.0397, -0.042, -0.1042, -0.2241, 0.2723, 0.1633]","[-0.0369, 0.0105, -0.0397]"
1744037622312,BTC_USDT,79206.5,-0.0398,79201.1,79234.0,1872087885,14634576607.49619,87157.4,71310.6,74461.5,82780.1,79206.5,79208.6,89708334,-3291.0,5e-05,UTC+8,"[-0.0398, -0.0422, -0.1043, -0.2242, 0.2721, 0.1631]","[-0.037, 0.0104, -0.0398]"
1744037624310,BTC_USDT,79218.0,-0.0397,79226.2,79259.4,1872260347,14635942917.93364,87185.3,71333.4,74461.5,82780.1,79204.9,79206.6,89732949,-3279.5,5e-05,UTC+8,"[-0.0397, -0.0421, -0.1042, -0.2241, 0.2723, 0.1633]","[-0.0369, 0.0105, -0.0397]"
1744037626299,BTC_USDT,79155.9,-0.0405,79198.7,79226.8,1872270543,14636023653.01122,87149.4,71304.1,74461.5,82780.1,79149.8,79149.9,89757287,-3341.6,5e-05,UTC+8,"[-0.0405, -0.0428, -0.1049, -0.2247, 0.2713, 0.1624]","[-0.0376, 0.0097, -0.0405]"
1744037630303,BTC_USDT,79211.7,-0.0398,79247.2,79246.3,1872326986,14636470637.20642,87170.9,71321.6,74461.5,82780.1,79288.2,79288.3,89576138,-3285.8,5e-05,UTC+8,"[-0.0398, -0.0421, -0.1042, -0.2242, 0.2722, 0.1632]","[-0.037, 0.0104, -0.0398]"
1744037632298,BTC_USDT,79271.3,-0.0391,79294.6,79324.9,1872335640,14636539251.10501,87257.3,71392.4,74461.5,82780.1,79264.6,79264.7,89580968,-3226.2,5e-05,UTC+8,"[-0.0391, -0.0414, -0.1036, -0.2236, 0.2732, 0.1641]","[-0.0362, 0.0112, -0.0391]"
1744037634286,BTC_USDT,79233.2,-0.0395,79262.6,79280.8,1872342871,14636596565.53608,87208.8,71352.7,74461.5,82780.1,79244,79244.1,89583065,-3264.3,5e-05,UTC+8,"[-0.0395, -0.0419, -0.104, -0.2239, 0.2726, 0.1635]","[-0.0367, 0.0107, -0.0395]"
1744037636310,BTC_USDT,79282.5,-0.0389,79286.3,79319.3,1872392710,14636991671.38805,87251.2,71387.3,74461.5,82780.1,79265,79265.1,89687847,-3215.0,5e-05,UTC+8,"[-0.0389, -0.0413, -0.1034, -0.2235, 0.2734, 0.1643]","[-0.0361, 0.0113, -0.0389]"
1744037638312,BTC_USDT,79270.2,-0.0391,79282.5,79313.4,1872422000,14637223847.6427,87244.7,71382,74461.5,82780.1,79282.4,79282.5,89747576,-3227.3,5e-05,UTC+8,"[-0.0391, -0.0414, -0.1036, -0.2236, 0.2732, 0.1641]","[-0.0363, 0.0112, -0.0391]"
1744037642304,BTC_USDT,79298.9,-0.0387,79307.9,79331.3,1872504365,14637876945.70282,87264.4,71398.1,74461.5,82780.1,79295.7,79295.8,89914596,-3198.6,5e-05,UTC+8,"[-0.0387, -0.0411, -0.1032, -0.2233, 0.2736, 0.1645]","[-0.0359, 0.0115, -0.0387]"
1744037644317,BTC_USDT,79315.1,-0.0385,79293.8,79329.0,1872567060,14638374067.53297,87261.9,71396.1,74461.5,82780.1,79306.7,79306.8,89920048,-3182.4,5e-05,UTC+8,"[-0.0385, -0.0409, -0.1031, -0.2231, 0.2739, 0.1647]","[-0.0357, 0.0118, -0.0385]"
1744037646284,BTC_USDT,79307.9,-0.0386,79306.6,79340.0,1872572122,14638414207.838,87274.0,71406,74461.5,82780.1,79316.5,79316.6,89936859,-3189.6,5e-05,UTC+8,"[-0.0386, -0.041, -0.1031, -0.2232, 0.2738, 0.1646]","[-0.0358, 0.0117, -0.0386]"
1744037648277,BTC_USDT,79335.8,-0.0383,79316.6,79338.2,1872666450,14639162486.38809,87272.0,71404.3,74461.5,82780.1,79340.1,79340.2,89960413,-3161.7,5e-05,UTC+8,"[-0.0383, -0.0406, -0.1028, -0.2229, 0.2742, 0.165]","[-0.0355, 0.012, -0.0383]"
1744037650305,BTC_USDT,79395.1,-0.0376,79397.4,79430.6,1872820672,14640386265.04583,87373.6,71487.5,74461.5,82780.1,79401,79400.0,90047286,-3102.4,5e-05,UTC+8,"[-0.0376, -0.0399, -0.1022, -0.2224, 0.2752, 0.1659]","[-0.0347, 0.0128, -0.0376]"
1744037654291,BTC_USDT,79412.2,-0.0373,79411.4,79440.7,1872930783,14641260816.28683,87384.7,71496.6,74461.5,82780.1,79412.2,79412.3,89643212,-3085.3,5e-05,UTC+8,"[-0.0373, -0.0397, -0.102, -0.2222, 0.2754, 0.1662]","[-0.0345, 0.013, -0.0373]"
1744037656297,BTC_USDT,79433.3,-0.0371,79433.3,79466.5,1873180596,14643245157.34245,87413.1,71519.8,74461.5,82780.1,79428.2,79428.3,89806886,-3064.2,5e-05,UTC+8,"[-0.0371, -0.0395, -0.1017, -0.222, 0.2758, 0.1665]","[-0.0343, 0.0133, -0.0371]"
1744037658294,BTC_USDT,79410.1,-0.0374,79428.3,79444.6,1873186545,14643292402.76103,87389.0,71500.1,74461.5,82780.1,79392,79392.1,89819105,-3087.4,5e-05,UTC+8,"[-0.0374, -0.0397, -0.102, -0.2222, 0.2754, 0.1661]","[-0.0346, 0.013, -0.0374]"
1744037660269,BTC_USDT,79396.8,-0.0375,79411.5,79444.8,1873532491,14646039227.56564,87389.2,71500.3,74461.5,82780.1,79396.7,79396.8,90319286,-3100.7,5e-05,UTC+8,"[-0.0375, -0.0399, -0.1021, -0.2223, 0.2752, 0.1659]","[-0.0347, 0.0128, -0.0375]"
1744037662299,BTC_USDT,79357.4,-0.038,79387.5,79400.1,1873752039,14647782350.54076,87340.1,71460,74461.5,82780.1,79370.9,79371.0,90369263,-3140.1,5e-05,UTC+8,"[-0.038, -0.0404, -0.1026, -0.2227, 0.2746, 0.1654]","[-0.0352, 0.0123, -0.038]"
