timestamp,symbol,lastPrice,riseFallRate,fairPrice,indexPrice,volume24,amount24,maxBidPrice,minAskPrice,lower24Price,high24Price,bid1,ask1,holdVol,riseFallValue,fundingRate,zone,riseFallRates,riseFallRatesOfTimezone
1730205922096,BTC_USDT,71235.3,0.0404,71240.9,71249.8,890371722,6219423915.04838,78374.7,64124.8,68395.4,71606.3,71235.3,71235.4,92370884,2770.2,0.0001,UTC+8,"[0.0404, 0.0576, 0.086, 0.076, 0.2527, 1.0671]","[0.0364, 0.0185, 0.0404]"
1730205924108,BTC_USDT,71235.4,0.0404,71240.9,71249.9,890371811,6219424547.61872,78374.8,64124.9,68395.4,71606.3,71235.3,71235.4,92370988,2770.3,0.0001,UTC+8,"[0.0404, 0.0576, 0.086, 0.076, 0.2527, 1.0671]","[0.0364, 0.0185, 0.0404]"
1730205927094,BTC_USDT,71235.3,0.0404,71240.9,71249.9,890373970,6219439928.74496,78374.8,64124.9,68395.4,71606.3,71235.3,71235.4,92829236,2770.2,0.0001,UTC+8,"[0.0404, 0.0576, 0.086, 0.076, 0.2527, 1.0671]","[0.0364, 0.0185, 0.0404]"
1730205929102,BTC_USDT,71235.3,0.0404,71240.8,71249.9,890374609,6219444482.10908,78374.8,64124.9,68395.4,71606.3,71235.3,71235.4,92373156,2770.2,0.0001,UTC+8,"[0.0404, 0.0576, 0.086, 0.076, 0.2527, 1.0671]","[0.0364, 0.0185, 0.0404]"
1730205931106,BTC_USDT,71235.3,0.0404,71240.8,71249.9,890374900,6219446550.78244,78374.8,64124.9,68395.4,71606.3,71235.3,71235.4,92373786,2770.2,0.0001,UTC+8,"[0.0404, 0.0576, 0.086, 0.076, 0.2527, 1.0671]","[0.0364, 0.0185, 0.0404]"
1730205933128,BTC_USDT,71238.9,0.0405,71240.7,71249.9,890375390,6219450044.16743,78374.8,64124.9,68395.4,71606.3,71238.9,71239.0,92373786,2773.8,0.0001,UTC+8,"[0.0405, 0.0576, 0.086, 0.0761, 0.2528, 1.0672]","[0.0364, 0.0185, 0.0405]"
1730205936084,BTC_USDT,71235.3,0.0404,71240.1,71249.3,890378076,6219469180.84513,78374.2,64124.3,68395.4,71606.3,71235.3,71235.4,92837302,2770.2,0.0001,UTC+8,"[0.0404, 0.0576, 0.086, 0.076, 0.2527, 1.0671]","[0.0364, 0.0185, 0.0404]"
1730205938086,BTC_USDT,71230.0,0.0403,71236.2,71245.4,890379596,6219480008.19292,78369.9,64120.8,68395.4,71606.3,71230.0,71230.1,92384104,2764.9,0.0001,UTC+8,"[0.0403, 0.0575, 0.0859, 0.076, 0.2526, 1.067]","[0.0363, 0.0184, 0.0403]"
1730205940088,BTC_USDT,71233.1,0.0404,71236.2,71245.6,890379611,6219480110.7657,78370.1,64121.0,68395.4,71606.3,71233.0,71233.1,92841084,2768.0,0.0001,UTC+8,"[0.0404, 0.0575, 0.0859, 0.076, 0.2527, 1.0671]","[0.0364, 0.0184, 0.0404]"
1730205942092,BTC_USDT,71227.6,0.0403,71236.0,71245.4,890382480,6219500550.97046,78369.9,64120.8,68395.4,71606.3,71227.6,71227.7,92384734,2762.5,0.0001,UTC+8,"[0.0403, 0.0575, 0.0858, 0.0759, 0.2526, 1.0669]","[0.0363, 0.0184, 0.0403]"
