timestamp,symbol,lastPrice,riseFallRate,fairPrice,indexPrice,volume24,amount24,maxBidPrice,minAskPrice,lower24Price,high24Price,bid1,ask1,holdVol,riseFallValue,fundingRate,zone,riseFallRates,riseFallRatesOfTimezone
1735205212164,BTC_USDT,95656.1,-0.0288,95670.9,95710.5,879302050,8640894984.68649,105281.5,86139.4,95572.9,99949.9,95656,95656.1,166994953,-2837.2,6.6e-05,UTC+8,"[-0.0288, -0.0837, -0.004, 0.4671, 0.5671, 1.2548]","[-0.0243, -0.0374, -0.0288]"
1735205214159,BTC_USDT,95630.0,-0.029,95643.1,95682.8,879320245,8641069009.72384,105251.0,86114.5,95572.9,99949.9,95628,95628.1,166963878,-2863.3,6.6e-05,UTC+8,"[-0.029, -0.0839, -0.0042, 0.4667, 0.5666, 1.2541]","[-0.0246, -0.0377, -0.029]"
1735205217158,BTC_USDT,95602.1,-0.0293,95605.0,95644.6,879349500,8641348724.51635,105209.0,86080.1,95572.9,99949.9,95600,95600.1,167013525,-2891.2,6.6e-05,UTC+8,"[-0.0293, -0.0842, -0.0045, 0.4662, 0.5662, 1.2535]","[-0.0249, -0.038, -0.0293]"
1735205219157,BTC_USDT,95600.0,-0.0293,95604.7,95644.4,879487032,8642663530.49675,105208.8,86079.9,95572.9,99949.9,95600,95600.1,166994258,-2893.3,6.6e-05,UTC+8,"[-0.0293, -0.0842, -0.0045, 0.4662, 0.5661, 1.2534]","[-0.0249, -0.038, -0.0293]"
1735205221165,BTC_USDT,95600.1,-0.0293,95604.8,95644.5,879495526,8642744733.17397,105208.9,86080.0,95572.9,99949.9,95600,95600.1,166995367,-2893.2,6.6e-05,UTC+8,"[-0.0293, -0.0842, -0.0045, 0.4662, 0.5661, 1.2534]","[-0.0249, -0.038, -0.0293]"
1735205223160,BTC_USDT,95600.1,-0.0293,95604.8,95644.6,879517559,8642955368.85105,105209.0,86080.1,95572.9,99949.9,95600,95600.1,167001130,-2893.2,6.6e-05,UTC+8,"[-0.0293, -0.0842, -0.0045, 0.4662, 0.5661, 1.2534]","[-0.0249, -0.038, -0.0293]"
1735205226165,BTC_USDT,95601.0,-0.0293,95604.7,95644.6,879607446,8643814693.23043,105209.0,86080.1,95572.9,99949.9,95601,95601.1,167109814,-2892.3,6.6e-05,UTC+8,"[-0.0293, -0.0842, -0.0045, 0.4662, 0.5662, 1.2535]","[-0.0249, -0.038, -0.0293]"
1735205228165,BTC_USDT,95601.1,-0.0293,95604.7,95644.6,879620623,8643940666.69002,105209.0,86080.1,95572.9,99949.9,95601,95601.1,167115844,-2892.2,6.6e-05,UTC+8,"[-0.0293, -0.0842, -0.0045, 0.4662, 0.5662, 1.2535]","[-0.0249, -0.038, -0.0293]"
1735205417158,BTC_USDT,95594.4,-0.0294,95594.3,95625,882575555,8672184708.16021,105187.5,86062.5,95520,99949.9,95594.3,95594.4,166778053,-2898.9,6.6e-05,UTC+8,"[-0.0294, -0.0843, -0.0046, 0.4661, 0.566, 1.2533]","[-0.025, -0.038, -0.0294]"
1735205420161,BTC_USDT,95588.4,-0.0294,95588.3,95627.4,882582299,8672249176.98116,105190.1,86064.6,95520,99949.9,95588.3,95588.4,166781584,-2904.9,6.6e-05,UTC+8,"[-0.0294, -0.0843, -0.0047, 0.466, 0.5659, 1.2532]","[-0.025, -0.0381, -0.0294]"
1735205422167,BTC_USDT,95588.4,-0.0294,95588.3,95627.4,882584846,8672273523.33493,105190.1,86064.6,95520,99949.9,95588.3,95588.4,166787251,-2904.9,6.6e-05,UTC+8,"[-0.0294, -0.0843, -0.0047, 0.466, 0.5659, 1.2532]","[-0.025, -0.0381, -0.0294]"
1735205424161,BTC_USDT,95588.4,-0.0294,95588.4,95622.8,882776009,8674100817.97437,105185.0,86060.5,95520,99949.9,95588.3,95588.4,167278860,-2904.9,6.6e-05,UTC+8,"[-0.0294, -0.0843, -0.0047, 0.466, 0.5659, 1.2532]","[-0.025, -0.0381, -0.0294]"
1735205426164,BTC_USDT,95571.9,-0.0296,95571.8,95610.6,882788798,8674223053.71341,105171.6,86049.5,95520,99949.9,95571.8,95571.9,167283745,-2921.4,6.6e-05,UTC+8,"[-0.0296, -0.0845, -0.0048, 0.4658, 0.5657, 1.2528]","[-0.0252, -0.0383, -0.0296]"
1735205429163,BTC_USDT,95589.4,-0.0294,95582.3,95621.6,883058803,8676803825.99404,105183.7,86059.4,95520,99949.9,95589.3,95589.4,167301046,-2903.9,6.6e-05,UTC+8,"[-0.0294, -0.0843, -0.0046, 0.466, 0.566, 1.2532]","[-0.025, -0.0381, -0.0294]"
1735205431201,BTC_USDT,95615.7,-0.0292,95599.1,95639.9,883062178,8676836091.69837,105203.8,86075.9,95520,99949.9,95615.7,95615.8,167302159,-2877.6,6.6e-05,UTC+8,"[-0.0292, -0.084, -0.0044, 0.4664, 0.5664, 1.2538]","[-0.0248, -0.0378, -0.0292]"
