timestamp,symbol,lastPrice,riseFallRate,fairPrice,indexPrice,volume24,amount24,maxBidPrice,minAskPrice,lower24Price,high24Price,bid1,ask1,holdVol,riseFallValue,fundingRate,zone,riseFallRates,riseFallRatesOfTimezone
1730290205148,BTC_USDT,72039.4,-0.0046,72040,72028.4,950027995,6871543312.62443,79231.2,64825.5,70903.1,73659.2,72036.6,72036.7,93564556,-336.2,0.0001,UTC+8,"[-0.0046, 0.0709, 0.0961, 0.0856, 0.2163, 1.0781]","[0.0083, -0.0096, -0.0046]"
1730290207096,BTC_USDT,72036.3,-0.0046,72037.3,72025.8,950028638,6871547941.67786,79228.3,64823.2,70903.1,73659.2,72036.3,72036.4,93097588,-339.3,0.0001,UTC+8,"[-0.0046, 0.0709, 0.0961, 0.0856, 0.2162, 1.0781]","[0.0083, -0.0096, -0.0046]"
1730290209095,BTC_USDT,72036.3,-0.0046,72036.3,72025.9,950041176,6871638260.10846,79228.4,64823.3,70903.1,73659.2,72036.3,72036.4,93587157,-339.3,0.0001,UTC+8,"[-0.0046, 0.0709, 0.0961, 0.0856, 0.2162, 1.0781]","[0.0083, -0.0096, -0.0046]"
1730290211100,BTC_USDT,72035.5,-0.0046,72035.5,72025.7,950051484,6871712519.33079,79228.2,64823.1,70903.1,73659.2,72033.1,72033.2,93127082,-340.1,0.0001,UTC+8,"[-0.0046, 0.0708, 0.096, 0.0856, 0.2162, 1.078]","[0.0083, -0.0096, -0.0046]"
1730290214102,BTC_USDT,72033.0,-0.0047,72033.1,72022.4,950241911,6873084222.88068,79224.6,64820.1,70903.1,73659.2,72033.0,72033.1,93618030,-342.6,0.0001,UTC+8,"[-0.0047, 0.0708, 0.096, 0.0855, 0.2162, 1.078]","[0.0082, -0.0097, -0.0047]"
1730290216094,BTC_USDT,72033.0,-0.0047,72033,72022.4,950250050,6873142848.40834,79224.6,64820.1,70903.1,73659.2,72033.0,72033.1,93629617,-342.6,0.0001,UTC+8,"[-0.0047, 0.0708, 0.096, 0.0855, 0.2162, 1.078]","[0.0082, -0.0097, -0.0047]"
1730290218089,BTC_USDT,72033.1,-0.0047,72033,72022.6,950251383,6873152456.17182,79224.8,64820.3,70903.1,73659.2,72033.0,72033.1,93237708,-342.5,0.0001,UTC+8,"[-0.0047, 0.0708, 0.096, 0.0855, 0.2162, 1.078]","[0.0083, -0.0097, -0.0047]"
1730290220089,BTC_USDT,72033.1,-0.0047,72033.1,72022.6,950286269,6873403749.06244,79224.8,64820.3,70903.1,73659.2,72033.0,72033.1,93236917,-342.5,0.0001,UTC+8,"[-0.0047, 0.0708, 0.096, 0.0855, 0.2162, 1.078]","[0.0083, -0.0097, -0.0047]"
1730290222104,BTC_USDT,72043.6,-0.0045,72043.3,72029.0,950295845,6873472731.92453,79231.9,64826.1,70903.1,73659.2,72043.6,72043.7,93171880,-332.0,0.0001,UTC+8,"[-0.0045, 0.071, 0.0962, 0.0857, 0.2163, 1.0783]","[0.0084, -0.0095, -0.0045]"
1730290225099,BTC_USDT,72034.9,-0.0047,72035,72022.5,950303349,6873526785.04291,79224.7,64820.2,70903.1,73659.2,72038.9,72039.0,92997772,-340.7,0.0001,UTC+8,"[-0.0047, 0.0708, 0.096, 0.0856, 0.2162, 1.078]","[0.0083, -0.0096, -0.0047]"
